premise,hypothesis,label
"Grant worked hard to harvest his beans so he and his family would have enough to eat that winter, His friend Henry let him stack them in his barn where they would dry. Later, he and Tatyana would shell them and cook them for their Sunday dinners.",His friend Henry let him stack the beans in his barn where they would dry.,entailment
"Jane knocked on Susan's door, but there was no answer. She was out.",Jane was out.,not_entailment
"Jane knocked on the door, and Susan answered it. She invited her to come in.",Jane invited her to come in.,not_entailment
The table won't fit through the doorway because it is too wide.,The doorway is too wide.,not_entailment
"A number of times Henry had been present at interviews which his father had had with noted detectives who desired his aid in solving perplexing mysteries, and those occasions stood out as red-letter days for him.",Those occasions stood out as red-letter days for father.,not_entailment
"If the con artist has succeeded in fooling Sam, he would have lost a lot of money.",Sam would have lost a lot of money.,entailment
"Larry, a timid teen-ager, lives with his widowed mother in a Brooklyn housing project. Larry's father, a gang leader, was shot to death; his father's disciple, Antonio, takes Larry under his wing, and quickly molds him into a drug runner.","His father's disciple, Antonio, takes Larry under his wing, and quickly molds Larry's father into a drug runner.",not_entailment
Frank felt crushed when his longtime rival Bill revealed that he was the winner of the competition.,Frank was the winner of the competition.,not_entailment
"Fred covered his eyes with his hands, because the wind was blowing sand around. He lowered them when the wind stopped.",He lowered his hands when the wind stopped.,entailment
The Wainwrights treated Mr. Crowley like a prince until he made his will in their favor; then they treated him like dirt. Folks said he died just to be rid of their everlasting nagging.,Folks said he died just to be ride of the folks' everlasting nagging.,not_entailment
The father carried the sleeping boy in his arms.,The father carried the sleeping boy in the boy's arms.,not_entailment
There is a gap in the wall. You can see the garden through it.,You can see the garden through the wall.,not_entailment
"Archaeologists have concluded that humans lived in Laputa 20,000 years ago. They hunted for deer on the river banks.",Archaeologists hunted for deer on the river banks.,not_entailment
"Susan knew that Ann's son had been in a car accident, so she told her about it.",Susan told her about it.,entailment
"Then Dad figured out how much the man owed the store; to that he added the man's board-bill at the cook-shanty. He subtracted that amount from the man's wages, and made out his check",The man subtracted that amount from the man's wages.,not_entailment
The customer walked into the bank and stabbed one of the tellers. He was immediately taken to the hospital.,The teller was immediately taken to the hospital.,entailment
Kirilov ceded the presidency to Shatov because he was less popular.,Kirilov was less popular.,entailment
John hired Bill to take care of him.,John hired Bill to take care of Bill.,not_entailment
Bill passed the gameboy to John because his turn was next.,John's turn was next.,entailment
Joe paid the detective after he delivered the final report on the case.,Joe delivered the final report on the case.,not_entailment
"Fred is the only man alive who still remembers my father as an infant. When Fred first saw my father, he was twelve months old.","When Fred first saw my father, My father was twelve months old.",entailment
James asked Robert for a favor but he was refused.,James was refused.,entailment
"Lily spoke to Donna, breaking her silence.","Lily spoke to Donna, breaking Lily's silence.",entailment
"Bob was playing cards with Adam and was way ahead. If Adam hadn't had a sudden run of good luck, he would have lost.",Bob would have lost.,not_entailment
Dan had to stop Bill from toying with the injured bird. He is very cruel.,Dan is very cruel.,not_entailment
"Ann asked Mary what time the library closes, but she had forgotten.",Mary had forgotten.,entailment
The sculpture rolled off the shelf because it wasn't anchored.,The sculpture wasn't anchored.,entailment
Carol believed that Rebecca suspected that she had stolen the watch.,Carol believed that Rebecca suspected that Carol had stolen the watch.,entailment
"Paul tried to call George on the phone, but he wasn't successful.",George wasn't successful.,not_entailment
"Mary tucked her daughter Anne into bed, so that she could work.","Mary tucked her daughter Anne into bed, so that Mary could work.",entailment
James asked Robert for a favor but he refused.,Robert refused.,entailment
"I couldn't find a spoon, so I tried using a pen to stir my coffee. But that turned out to be a bad idea, because it got full of coffee.",The coffee got full of coffee.,not_entailment
"The path to the lake was blocked, so we couldn't use it.",We couldn't use the path.,entailment
"Stretching her back, the woman smiled at the girl.","Stretching the girl's back, the woman smiled at the girl.",not_entailment
"Archaeologists have concluded that humans lived in Laputa 20,000 years ago. They hunted for evidence on the river banks.",Archaeologists hunted for evidence on the river banks.,entailment
"I tried to paint a picture of an orchard, with lemons in the lemon trees, but they came out looking more like light bulbs.",The lemons came out looking more like light bulbs.,entailment
"This morning, Joey built a sand castle on the beach, and put a toy flag in the highest tower, but this afternoon the tide knocked it down.",This afternoon the tide knocked The sand castle down.,entailment
The foxes are getting in at night and attacking the chickens. They have gotten very nervous.,The chickens have gotten very nervous.,entailment
Tom threw his schoolbag down to Ray after he reached the top of the stairs.,Ray reached the top of the stairs.,not_entailment
"In July, Kamtchatka declared war on Yakutsk. Since Yakutsk's army was much better equipped and ten times larger, they were defeated within weeks.",Kamchatka was defeated within weeks.,entailment
Madonna fired her trainer because she slept with her boyfriend.,The trainer slept with her boyfriend.,entailment
Dan had to stop Bill from toying with the injured bird. He is very compassionate.,Dan is very compassionate.,entailment
"I used an old rag to clean the knife, and then I put it in the trash.",I put the rag in the trash.,entailment
"Patting her back, the woman smiled at the girl.","Patting the woman's back, the woman smiled at the girl.",not_entailment
The large ball crashed right through the table because it was made of styrofoam.,The table was made of styrofoam.,entailment
"I was trying to open the lock with the key, but someone had filled the keyhole with chewing gum, and I couldn't get it out.",I couldn't get the chewing gum out.,entailment
"Adam can't leave work here until Bob arrives to replace him. If Bob had left home for work on time, he would be gone by this time.",Adam would be gone by this time.,entailment
"Bob paid for Charlie's college education, but now Charlie acts as though it never happened. He is very hurt.",Bob is very hurt.,entailment
"Bernard, who had not told the government official that he was less than 21 when he filed for a homestead claim, did not consider that he had done anything dishonest. Still, anyone who knew that he was 19 years old could take his claim away from him.",Anyone who knew that he was 19 years old could take his claim away from Bernard.,entailment
Mary took out her flute and played one of her favorite pieces. She has had it since she was a child.,She has had the flute since she was a child.,entailment
"Sam and Amy are passionately in love, but Amy's parents are unhappy about it, because they are snobs.",Sam and Amy are snobs.,not_entailment
This book introduced Shakespeare to Goethe; it was a fine selection of his writing.,It was a fine selection of Shakespeare's writing.,entailment
The foxes are getting in at night and attacking the chickens. I shall have to guard them.,I shall have to guard The chickens.,entailment
"The donkey wished a wart on its hind leg would disappear, and it did.","The donkey wished a wart on its hind leg would disappear, and wart did.",entailment
I put the cake away in the refrigerator. It has a lot of butter in it.,The refrigerator has a lot of butter in it.,not_entailment
"The sack of potatoes had been placed below the bag of flour, so it had to be moved first.",The sack of potatoes had to be moved first.,not_entailment
"Papa looked down at the children's faces, so puzzled and sad now. It was bad enough that they had to be denied so many things because he couldn't afford them.",He couldn't afford the faces.,not_entailment
I put the heavy book on the table and it broke.,The heavy book broke.,not_entailment
"I used an old rag to clean the knife, and then I put it in the drawer.",I put the knife in the drawer.,entailment
James asked Robert for a favor but he refused.,James refused.,not_entailment
Men had the right to keep their sons working for them until they were 21 years of age.,Men had the right to keep their sons working for them until the sons were 21 years of age.,entailment
"The older students were bullying the younger ones, so we rescued them.",We rescued the younger students.,entailment
"This morning, Joey built a sand castle on the beach, and put a toy flag in the highest tower, but this afternoon the wind knocked it down.",This afternoon the wind knocked The flag down.,entailment
"The sack of potatoes had been placed above the bag of flour, so it had to be moved first.",The sack of potatoes had to be moved first.,entailment
Anne gave birth to a daughter last month. She is a very charming baby.,Anne's daughter is a very charming baby.,entailment
"Tatyana managed two guitars and a bag, and still could point out the Freemans: ""Isn't it nice that they have come, Mama!""","Isn't it nice that the Freemans have come, Mama!""",entailment
The painting in Mark's living room shows an oak tree. It is to the right of the bookcase.,The painting is to the right of the bookcase.,entailment
"Mark was close to Mr. Singer's heels. He heard him calling for the captain, promising him, in the jargon everyone talked that night, that not one thing should be damaged on the ship except only the ammunition, but the captain and all his crew had best stay in the cabin until the work was over.",The captain and all Mark's crew had best stay in the cabin until the work was over.,not_entailment
"When Tatyana reached the cabin, her mother was sleeping. She was careful not to disturb her, undressing and climbing back into her berth.","She was careful not to disturb her, undressing and climbing back into her mother's berth.",not_entailment
Mark heard Steve's feet going down the ladder. The door of the shop closed after him. He ran to look out the window.,Steve ran to look out the window.,not_entailment
The storekeepers stayed in town to run their stores and lived in the rooms behind them.,The storekeepers stayed in town to run their stores and lived in the rooms behind the storekeepers.,not_entailment
Pete envies Martin because he is very successful.,Pete is very successful.,not_entailment
"Always before, Larry had helped Dad with his work. But he could not help him now, for Dad said that his boss at the railroad company would not want anyone but him to work in the office.",Dad's boss at the railroad company would not want anyone but him to work in the office.,entailment
"Grant worked hard to harvest his beans so he and his family would have enough to eat that winter, His friend Henry let him stack them in his barn where they would dry. Later, he and Tatyana would shell them and cook them for their Sunday dinners.","Later, he and Tatyana would shell them and cook them for his and Tatyana's Sunday dinners.",entailment
"The journalists interviewed the stars of the new movie. They were very persistent, so the interview lasted for a long time.","The stars were very persistent, so the interview lasted for a long time.",not_entailment
Anna did a lot worse than her good friend Lucy on the test because she had studied so hard.,Anna had studied so hard.,not_entailment
Dr. Adams informed Kate that she had cancer and presented several options for future treatment.,Kate had cancer and presented several options for future treatment.,entailment
This book introduced Shakespeare to Ovid; it was a fine selection of his writing.,It was a fine selection of Ovid's writing.,entailment
"During a game of tag, Ethan ran from Luke because he was ""it"".","Luke was ""it"".",entailment
"Mr. Moncrieff visited Chester's luxurious New York apartment, thinking that it belonged to his son Edward. The result was that Mr. Moncrieff has decided to cancel Edward's allowance on the ground that he no longer requires his financial support.",Mr. Moncrieff no longer requires his financial support.,not_entailment
"Alice tried frantically to stop her daughter from chatting at the party, leaving us to wonder why she was behaving so strangely.",Alice was behaving so strangely.,entailment
"The signs over the shops' doors had pictures that indicated what work was done inside. Although more and more people were learning how to read, each artisan still had signs, not wishing to lose a possible patron merely because he happened to be illiterate.","Each artisan still had signs, not wishing to lose a possible patron merely because the patron happened to be illiterate.",entailment
The scientists are studying three species of fish that have recently been found living in the Indian Ocean. They began two years ago.,The fish began two years ago.,not_entailment
"Dan took the rear seat while Bill claimed the front because his ""Dibs!"" was quicker.","Dan took the rear seat while Bill claimed the front because Bill's ""Dibs!"" was quicker.",entailment
Sam Goodman's biography of the Spartan general Xenophanes conveys a vivid sense of the difficulties he faced in his research.,Sam Goodman's biography of the Spartan general Xenophanes conveys a vivid sense of the difficulties Xenophanes faced in his research.,not_entailment
"I stuck a pin through a carrot. When I pulled the pin out, it left a hole.",The pin left a hole.,entailment
"Jackson was greatly influenced by Arnold, though he lived two centuries later.",Arnold lived two centuries later.,not_entailment
The politicians far away in Washington could not know the settlers so they must make rules to regulate them.,They must make rules to regular the settlers.,entailment
"As Andrea in the crop duster passed over Susan, she could see the landing gear.",Andrea could see the landing gear.,not_entailment
Mama came over and sat down beside Alice. Gently she stroked her hair and let the child weep.,She stroked Alice's hair and let the child weep.,entailment
Joe has sold his house and bought a new one a few miles away. He will be moving out of it on Thursday.,He will be moving out of The new house on Thursday.,not_entailment
Mama came over and sat down beside Alice. Gently she stroked her hair and let the child weep.,She stroked Mama's hair and let the child weep.,not_entailment
Joan made sure to thank Susan for all the help she had recieved.,Joan made sure to thank Susan for all the help Joan had recieved.,entailment
"I sat there feeling rather like a chappie I'd once read about in a book, who murdered another cove and hid the body under the dining-room table, and then had to be the life and soul of a dinner party, with it there all the time.","He had to be the life and soul of a dinner party, with the table there all the time.",not_entailment
"Larry, a timid teen-ager, lives with his widowed mother in a Brooklyn housing project. Larry's father, a gang leader, was shot to death; his father's disciple, Antonio, takes Larry under his wing, and quickly molds him into a drug runner.","His father's disciple, Antonio, takes Larry under his wing, and quickly molds Antonio into a drug runner.",entailment
"The older students were bullying the younger ones, so we punished them.",We punished the older students.,entailment
At the Loebner competition the judges couldn't figure out which respondents were the chatbots because they were so advanced.,The chatbots were so advanced.,entailment
"Pam's parents came home and found her having sex with her boyfriend, Paul. They were embarrassed about it.",Pam and Paul were embarrassed about it.,entailment
"During a game of tag, Ethan ran from Luke because he was ""it"".","Ethan was ""it"".",not_entailment
"I was trying to open the lock with the key, but someone had filled the keyhole with chewing gum, and I couldn't get it out.",I couldn't get the key out.,not_entailment
"Alice looked for her friend Jade in the crowd. Since she always has good luck, Alice spotted her quickly.","Since Alice always has good luck, Alice spotted her quickly.",entailment
"Since it was raining, I carried the newspaper over my backpack to keep it dry.",I carried the newspaper over my backpack to keep the newspaper dry.,not_entailment
Madonna fired her trainer because she couldn't stand her boyfriend.,She couldn't stand the trainer's boyfriend.,entailment
"In July, Kamtchatka declared war on Yakutsk. Since Yakutsk's army was much better equipped and ten times larger, they were victorious within weeks.",Kamchatka was victorious within weeks.,not_entailment
Frank felt crushed when his longtime rival Bill revealed that he was the winner of the competition.,Bill was the winner of the competition.,entailment
"Bob paid for Charlie's college education, but now Charlie acts as though it never happened. He is very ungrateful.",Bob is very ungrateful.,not_entailment
"Mr. Moncrieff visited Chester's luxurious New York apartment, thinking that it belonged to his son Edward. The result was that Mr. Moncrieff has decided to cancel Edward's allowance on the ground that he no longer requires his financial support.",He no longer requires Mr. Moncrieff's financial support.,entailment
The scientists are studying three species of fish that have recently been found living in the Indian Ocean. They appeared two years ago.,The scientists appeared two years ago.,not_entailment
The painting in Mark's living room shows an oak tree. It is to the right of a house.,The painting is to the right of a house.,not_entailment
The police arrested all of the gang members. They were trying to stop the drug trade in the neighborhood.,The gang members were trying to stop the drug trade in the neighborhood.,not_entailment
Mr. Taylor was a man of uncertain temper and his general tendency was to think that David was a poor chump and that whatever step he took in any direction on his own account was just another proof of his innate idiocy.,Any direction on his own account was just another proof of Mr. Taylor's innate idiocy.,not_entailment
John was jogging through the park when he saw a man juggling watermelons. He was very impressed.,The juggler was very impressed.,not_entailment
The foxes are getting in at night and attacking the chickens. They have gotten very bold.,The chickens have gotten very bold.,not_entailment
"Adam can't leave work here until Bob arrives to replace him. If Bob had left home for work on time, he would be here by this time.",Adam would be here by this time.,not_entailment
"In July, Kamtchatka declared war on Yakutsk. Since Yakutsk's army was much better equipped and ten times larger, they were victorious within weeks.",Yakutsk was victorious within weeks.,entailment
"Mary tucked her daughter Anne into bed, so that she could sleep.","Mary tucked her daughter Anne into bed, so that Mary could sleep.",not_entailment
"Every day after dinner Mr. Schmidt took a long nap. Mark would let him sleep for an hour, then wake him up, scold him, and get him to work. He needed to get him to finish his work, because his work was beautiful.","Mark needed to get him to finish his work, because his work was beautiful.",entailment
Men had the right to keep their sons working for them until they were 21 years of age.,Men had the right to keep their sons working for them until the men were 21 years of age.,not_entailment
"Everyone really loved the oatmeal cookies; only a few people liked the chocolate chip cookies. Next time, we should make fewer of them.",We should make fewer of the chocolate chip cookies.,entailment
"Fred is the only man alive who still remembers my father as an infant. When Fred first saw my father, he was twelve years old.","When Fred first saw my father, Fred was twelve years old.",entailment
Many people start to read Paul's books and can't put them down. They are popular because Paul writes so well.,Paul's books are popular because Paul writes so well.,entailment
"Fred covered his eyes with his hands, because the wind was blowing sand around. He opened them when the wind stopped.",He opened his hands when the wind stopped.,not_entailment
"The donkey wished a wart on its hind leg would disappear, and it did.","The donkey wished a wart on its hind leg would disappear, and donkey did.",not_entailment
At the Loebner competition the judges couldn't figure out which respondents were the chatbots because they were so stupid.,The chatbots were so stupid.,not_entailment
This book introduced Shakespeare to Goethe; it was a major influence on his writing.,It was a major influence on Goethe's writing.,entailment
"I saw Jim yelling at some guy in a military uniform with a huge red beard. I don't know who he was, but he looked very unhappy.","I don't know who the guy in uniform was, but he looked very unhappy.",entailment
John couldn't see the stage with Billy in front of him because he is so short.,Billy is so short.,not_entailment
"George got free tickets to the play, but he gave them to Eric, because he was not particularly eager to see it.",George was not particularly eager to see it.,entailment
"Alice was dusting the living room and trying to find the button that Mama had hidden. No time today to look at old pictures in her favorite photo album. Today she had to hunt for a button, so she put the album on a chair without even opening it.",No time today to look at old pictures in Mama's favorite photo album.,not_entailment
"I was trying to open the lock with the key, but someone had filled the keyhole with chewing gum, and I couldn't get it in.",I couldn't get the chewing gum in.,not_entailment
The trophy doesn't fit into the brown suitcase because it is too small.,The suitcase is too small.,entailment
"The lawyer asked the witness a question, but he was reluctant to answer it.",The lawyer was reluctant to answer it.,not_entailment
Joan made sure to thank Susan for all the help she had recieved.,Joan made sure to thank Susan for all the help Susan had recieved.,not_entailment
"Mark became absorbed in Blaze, the white horse. He was afraid the stable boys at the Burlington Stables struck at him and bullied him because he was timid, so he took upon himself the feeding and care of the animal.",Mark took upon himself the feeding and care of the animal.,entailment
"Tatyana managed two guitars and a bag, and still could point out the Freemans: ""Isn't it nice that they have come, Mama!""","Isn't it nice that the two guitars and a bag have come, Mama!""",not_entailment
"Mark told Pete many lies about himself, which Pete included in his book. He should have been more truthful.",Pete should have been more truthful.,not_entailment
Tom threw his schoolbag down to Ray after he reached the bottom of the stairs.,Ray reached the bottom of the stairs.,entailment
"When the sponsors of the bill got to the town hall, they were surprised to find that the room was full of opponents. They were very much in the minority.",The opponents were very much in the minority.,not_entailment
"Bob was playing cards with Adam and was way ahead. If Adam hadn't had a sudden run of good luck, he would have lost.",Adam would have lost.,entailment
"My meeting started at 4:00 and I needed to catch the train at 4:30, so there wasn't much time. Luckily, it was short, so it worked out.","The meeting was short, so it worked out.",entailment
John couldn't see the stage with Billy in front of him because he is so tall.,John is so tall.,not_entailment
"All the buttons up the back of Dora's plaid dress were buttoned outside-in. Maude should have thought to button her up; but no, she had left poor little Dora to do the best she could, alone.","She had left poor little Dora to do the best Maude could, alone.",not_entailment
I'm sure that my map will show this building; it is very good.,The building is very good.,not_entailment
Tom gave Ralph a lift to school so he wouldn't have to walk.,Ralph wouldn't have to walk.,entailment
Sid explained his theory to Mark but he couldn't understand him.,Sid couldn't understand him.,not_entailment
"In the middle of the outdoor concert, the rain started falling, but it continued until 10.",The rain continued until 10.,not_entailment
Frank was upset with Tom because the toaster he had bought from him didn't work.,The toaster Frank had bought from him didn't work.,entailment
"Dan took the rear seat while Bill claimed the front because his ""Dibs!"" was slow.","Dan took the rear seat while Bill claimed the front because Bill's ""Dibs!"" was slow.",not_entailment
The table won't fit through the doorway because it is too wide.,The table is too wide.,entailment
"Jane knocked on the door, and Susan answered it. She invited her to come in.",Susan invited her to come in.,entailment
The foxes are getting in at night and attacking the chickens. I shall have to guard them.,I shall have to guard The foxes.,not_entailment
The city councilmen refused the demonstrators a permit because they advocated violence.,The city councilmen advocated violence.,not_entailment
Bob paid for Charlie's college education. He is very generous.,Charlie is very generous.,not_entailment
Sara borrowed the book from the library because she needs it for an article she is working on. She writes it when she gets home from work.,She writes the article when she gets home from work.,entailment
"Alice was dusting the living room and trying to find the button that Mama had hidden. No time today to look at old pictures in her favorite photo album. Today she had to hunt for a button, so she put the album on a chair without even opening it.",No time today to look at old pictures in Alice's favorite photo album.,entailment
Sam broke both his ankles and he's walking with crutches. But a month or so from now they should be better.,The ankles should be better.,entailment
"The dog chased the cat, which ran up a tree. It waited at the bottom.",The cat waited at the bottom.,not_entailment
Jane gave Joan candy because she wasn't hungry.,Joan wasn't hungry.,not_entailment
"I sallied out for a bit of food, more to pass the time than because I wanted it.","I sallied out for a bit of food, more to pass the time than because I wanted time.",not_entailment
The fish ate the worm. It was hungry.,The fish was hungry.,entailment
"As Andrea in the crop duster passed over Susan, she could see the landing gear.",Susan could see the landing gear.,entailment
"Mary tucked her daughter Anne into bed, so that she could sleep.","Mary tucked her daughter Anne into bed, so that Mary's daughter could sleep.",entailment
"Mr. Moncrieff visited Chester's luxurious New York apartment, thinking that it belonged to his son Edward. The result was that Mr. Moncrieff has decided to cancel Edward's allowance on the ground that he no longer requires his financial support.",Chester no longer requires his financial support.,not_entailment
"It was a summer afternoon, and the dog was sitting in the middle of the lawn. After a while, it got up and moved to a spot under the tree, because it was cooler.",The dog was cooler.,not_entailment
I'm sure that my map will show this building; it is very famous.,The map is very famous.,not_entailment
"We went to the lake, because a shark had been seen at the ocean beach, so it was a dangerous place to swim.",The ocean beach was a dangerous place to swim.,entailment
"Mark was close to Mr. Singer's heels. He heard him calling for the captain, promising him, in the jargon everyone talked that night, that not one thing should be damaged on the ship except only the ammunition, but the captain and all his crew had best stay in the cabin until the work was over.",The captain and all the captain's crew had best stay in the cabin until the work was over.,entailment
This book introduced Shakespeare to Ovid; it was a major influence on his writing.,It was a major influence on Ovid's writing.,not_entailment
"Mark told Pete many lies about himself, which Pete included in his book. He should have been more truthful.",Mark should have been more truthful.,entailment
Jim signaled the barman and gestured toward his empty glass.,Jim signaled the barman and gestured toward The barman's empty glass.,not_entailment
"Susan knew that Ann's son had been in a car accident, because she told her about it.",Ann told her about it.,entailment
"The table was piled high with food, and on the floor beside it there were crocks, baskets, and a five-quart pail of milk.","Beside the food there were crocks, baskets, and a five-quart pail of milk.",not_entailment
"Equally swoon-worthy is C.K. Dexter Haven, a pallid young dandy holding a jade-handled walking stick, with a poodle asleep at his feet.","Equally swoon-worthy is C.K. Dexter Haven, a pallid young dandy holding a jade-handled walking stick, with a poodle asleep at the poodle's feet.",not_entailment
Fred watched TV while George went out to buy groceries. After an hour he got up.,George got up.,not_entailment
Steve follows Fred's example in everything. He admires him hugely.,Steve admires him hugely.,entailment
"Lily spoke to Donna, breaking her concentration.","Lily spoke to Donna, breaking Lily's concentration.",not_entailment
"When Tatyana reached the cabin, her mother was sleeping. She was careful not to disturb her , undressing and climbing back into her berth.","She was careful not to disturb Tatyana , undressing and climbing back into her berth.",not_entailment
"Bob paid for Charlie's college education, but now Charlie acts as though it never happened. He is very ungrateful.",Charlie is very ungrateful.,entailment
"Sam and Amy are passionately in love, but Amy's parents are unhappy about it, because they are fifteen.",Amy's parents are fifteen.,not_entailment
Joan made sure to thank Susan for all the help she had given.,Joan made sure to thank Susan for all the help Joan had given.,not_entailment
"Tom said ""Check"" to Ralph as he moved his bishop.","Tom said ""Check"" to Ralph as he moved Ralph's bishop.",not_entailment
"When the sponsors of the bill got to the town hall, they were surprised to find that the room was full of opponents. They were very much in the minority.",The sponsors were very much in the minority.,entailment
The sculpture rolled off the shelf because it wasn't level.,The sculpture wasn't level.,not_entailment
"Joe's uncle can still beat him at tennis, even though he is 30 years younger.",Joe's uncle is 30 years younger.,not_entailment
"I saw Jim yelling at some guy in a military uniform with a huge red beard. I don't know why he was, but he looked very unhappy.","I don't know why Jim was, but he looked very unhappy.",entailment
Many people start to read Paul's books and can't put them down. They are gripped because Paul writes so well.,People are gripped because Paul writes so well.,entailment
Sam's drawing was hung just above Tina's and it did look much better with another one above it.,Sam's drawing did look much better with another one above it.,not_entailment
"We went to the lake, because a shark had been seen at the ocean beach, so it was a dangerous place to swim.",The lake was a dangerous place to swim.,not_entailment
"Every day after dinner Mr. Schmidt took a long nap. Mark would let him sleep for an hour, then wake him up, scold him, and get him to work. He needed to get him to finish his work, because his work was beautiful.","Mr. Schmidt needed to get him to finish his work, because his work was beautiful.",not_entailment
The man lifted the boy onto his bunk bed.,The man lifted the boy onto the boy's bunk bed.,entailment
So Mark slept. It was daylight when he woke with Warren's hand upon his shoulder.,It was daylight when he woke with Warren's hand upon Mark's shoulder.,entailment
Frank felt vindicated when his longtime rival Bill revealed that he was the winner of the competition.,Bill was the winner of the competition.,not_entailment
The delivery truck zoomed by the school bus because it was going so fast.,The delivery truck was going so fast.,entailment
"Alice looked for her friend Jade in the crowd. Since she always wears a red turban, Alice spotted her quickly.","Since Jade always wears a red turban, Alice spotted her quickly.",entailment
"In the storm, the tree fell down and crashed through the roof of my house. Now, I have to get it repaired.",Now I have to get The tree repaired.,not_entailment
"Mary tucked her daughter Anne into bed, so that she could work.","Mary tucked her daughter Anne into bed, so that Mary's daughter could work.",not_entailment
"Tom said ""Check"" to Ralph as he moved his bishop.","Tom said ""Check"" to Ralph as he moved Tom's bishop.",entailment
Bob collapsed on the sidewalk. Soon he saw Carl coming to help. He was very concerned.,Bob was very concerned.,not_entailment
The man couldn't lift his son because he was so heavy.,The man was so heavy.,not_entailment
"I used an old rag to clean the knife, and then I put it in the drawer.",I put the rag in the drawer.,not_entailment
The storekeepers stayed in town to run their stores and lived in the rooms behind them.,The storekeepers stayed in town to run their stores and lived in the rooms behind the stores.,entailment
Many people start to read Paul's books and can't put them down. They are gripped because Paul writes so well.,Paul's books are gripped because Paul writes so well.,not_entailment
Jim yelled at Kevin because he was so upset.,Kevin was so upset.,not_entailment
Kirilov ceded the presidency to Shatov because he was less popular.,Shatov was less popular.,not_entailment
"Alice was dusting the living room and trying to find the button that Mama had hidden. No time today to look at old pictures in her favorite photo album. Today she had to hunt for a button, so she put the album on a chair without even opening it.",She put the album on a chair without even opening the chair.,not_entailment
"Sam took French classes from Adam, because he was eager to speak it fluently.",Sam was eager to speak it fluently.,entailment
The city councilmen refused the demonstrators a permit because they feared violence.,The demonstrators feared violence.,not_entailment
"Bob paid for Charlie's college education, but now Charlie acts as though it never happened. He is very hurt.",Charlie is very hurt.,not_entailment
Look! There is a shark swimming right below that duck! It had better get away to safety fast!,The duck had better get away to safety fast!,entailment
"Bob was playing cards with Adam and was way ahead. If Adam hadn't had a sudden run of good luck, he would have won.",Bob would have won.,entailment
The customer walked into the bank and stabbed one of the tellers. He was immediately taken to the police station.,The customer was immediately taken to the police station.,entailment
"Larry, a timid teen-ager, lives with his widowed mother in a Brooklyn housing project. Larry's father, a gang leader, was shot to death; his father's disciple, Antonio, takes Larry under his wing, and quickly molds him into a drug runner.","His father's disciple, Antonio, takes Larry under his wing, and quickly molds Larry into a drug runner.",not_entailment
This book introduced Shakespeare to Goethe; it was a fine selection of his writing.,It was a fine selection of Goethe's writing.,not_entailment
"It was a summer afternoon, and the dog was sitting in the middle of the lawn. After a while, it got up and moved to a spot under the tree, because it was cooler.",The spot under the tree was cooler.,entailment
The drain is clogged with hair. It has to be removed.,The hair has to be removed.,entailment
"We went to the lake, because a shark had been seen at the ocean beach, so it was a safer place to swim.",The lake was a safer place to swim.,entailment
The firemen arrived after the police because they were coming from so far away.,The firemen were coming from so far away.,entailment
Carol believed that Rebecca regretted that she had stolen the watch.,Carol believed that Rebecca regretted that Carol had stolen the watch.,not_entailment
Billy cried because Toby wouldn't accept his toy.,Billy cried because Toby wouldn't accept Billy's toy.,entailment
Dr. Adams informed Kate that she had retired and presented several options for future treatment.,Kate had retired and presented several options for future treatment.,not_entailment
The Wainwrights treated Mr. Crowley like a prince until he made his will in their favor; then they treated him like dirt. Folks said he died just to be rid of their everlasting nagging.,Folks said he died just to be ride of the Wainwrights' everlasting nagging.,entailment
"The actress used to be named Terpsichore, but she changed it to Tina a few years ago, because she figured it was too hard to pronounce.",Tina was too hard to pronounce.,not_entailment
"Even before they reached town, they could hear a sound like corn popping. Dora asked what it was, and Dad said it was firecrackers.",Dora asked what the town was.,not_entailment
Dr. Adams informed Kate that she had cancer and presented several options for future treatment.,Dr. Adams had cancer and presented several options for future treatment.,not_entailment
"I saw Jim yelling at some guy in a military uniform with a huge red beard. I don't know who he was, but he looked very unhappy.","I don't know who Jim was, but he looked very unhappy.",not_entailment
Joe paid the detective after he delivered the final report on the case.,The detective delivered the final report on the case.,entailment
Jane knocked on Susan's door but she did not get an answer.,Jane did not get an answer.,entailment
"Tatyana knew that Grandma always enjoyed serving an abundance of food to her guests. Now Tatyana watched as Grandma gathered Tatyana's small mother into a wide, scrawny embrace and then propelled her to the table, lifting her shawl from her shoulders, seating her in the place of honor, and saying simply: ""There's plenty.""","Grandma gathered Tatyana's small mother into a wide, scrawny embrace and then propelled Tatyana's mother to the table.",entailment
Susan knows all about Ann's personal problems because she is nosy.,Susan is nosy.,entailment
"Alice was dusting the living room and trying to find the button that Mama had hidden. No time today to look at old pictures in her favorite photo album. Today she had to hunt for a button, so she put the album on a chair without even opening it.",She put the album on a chair without even opening the album.,entailment
"The sun was covered by a thick cloud all morning, but luckily, by the time the picnic started, it was gone.",The sun was gone.,not_entailment
"When Tatyana reached the cabin, her mother was sleeping. She was careful not to disturb her, undressing and climbing back into her berth.","She was careful not to disturb her, undressing and climbing back into Tatyana's berth.",entailment
Jim signaled the barman and gestured toward his empty glass.,Jim signaled the barman and gestured toward Jim's empty glass.,entailment
The fish ate the worm. It was tasty.,The fish was tasty.,not_entailment
