premise,hypothesis,label
304450431jpg0Against a panoramic backdrop from a mountain overview a woman is photographed wearing a biking helmet and sunglasses 304450431jpg1A woman wearing a cycling helmet sunglasses and a red jacket is standing arms outstretched over a valley 304450431jpg2A woman wearing a bicycle helmet stands arms outstretched with a mountain valley behind her 304450431jpg3A woman is standing on a cliff with a beautiful landscape behind her,A woman gives a thumbs up,neutral
458004873jpg0A person sitting on tan bench and man in green shirt standing on black and gray floor 458004873jpg1Topdown view of a man sitting on a bench inside with a standing man facing him 458004873jpg2A man is sitting on a bench facing another man who is standing 458004873jpg4This over the top photo shows two men taking a break,Another man walks,contradiction
1499929907jpg0A man in a white shirt and jeans breakdancing in a city street with a crowd watching 1499929907jpg1Street dancing on plastic while a large group of youth stand about and watch 1499929907jpg3A man is breakdancing and he has spectators 1499929907jpg4A man breakdancing for a crowd of people,A crowd gathered,entailment
3763257911jpg1The two men are playing chess in the park 3763257911jpg2A young boy and a playing chess outside 3763257911jpg3Two males are staring at a chessboard 3763257911jpg4Chess games between a group of men,Men standing,neutral
2617812188jpg0Blond male sculptor working on an abstract art sculpture in studio 2617812188jpg1Old man with white hair and white tshirt looking at a sculpture 2617812188jpg3A man in his studio is looking at his sculpture in progress 2617812188jpg4The man with glasses is looking at a sculpture,A man standing,entailment
2402762193jpg0Dancers practice dance positions with each other with some using a safety rail for assistance 2402762193jpg2A group of teenage girls in a ballet class are doing their barre exercises 2402762193jpg3Several girls in ballet outfits posing at a balance bar 2402762193jpg4Women in a studio doing ballet,Students practicing moves,entailment
3584812840jpg0Left to right  a girl in an orange coat a young boy with a camera and red coat and a woman with a scarf 3584812840jpg1Two little kids are trying out their new cameras which probably were given by the women in black 3584812840jpg2Two women and a child in an art gallery the child is taking a photograph 3584812840jpg3A young boy taking a picture through the glass and two females chatting,A group standing around a table,neutral
2644470867jpg0A lady is wearing jeans and a cardboard costume designed to look like the cartoon character WallE 2644470867jpg1Two women wearing unusual outfits standing among others who are more normally dressed 2644470867jpg3Two girls in a crowd are dressed up one as the cartoon character WallE 2644470867jpg4A girl is dressed up as WallE the robot,Children standing,contradiction
14264287jpg0A young boy with flour on his nose and cheeks is dressed in overalls and an apron has his hands in a bowl while he smiles for the camera 14264287jpg1A young boy with flower on his face mixes dough in a striped shirt overalls and an apron 14264287jpg2A young child working in the kitchen has powder all over his face 14264287jpg4Little boy with flour on his face,A child standing,neutral
2259134148jpg0With the dam in the distance the boy piggy backed onto the man in the black jacket holding a frisbee 2259134148jpg2A young boy is on the back of another person whom is wearing a hat 2259134148jpg3A child gets a piggyback ride near the oceanside 2259134148jpg4Mother and son having fun on the beach,Children walking,contradiction
7474892162jpg0Many women and males seem to be holding signs and having some sort of protest one male in checkered shorts and a girl in a tank top are holding up signs while another female holds a megaphone 7474892162jpg2A group of people from all different ethnic backgrounds have come together in protest 7474892162jpg3Young people gather together relaxing talking and holding signs 7474892162jpg4A mob has gathered in protest one woman carries a sign in Hebrew,A group stands,entailment
4577036068jpg0Two young boys are headed toward a bicycle parked next to a brick house 4577036068jpg1Two little boys walk towards a bike in front of a yellow wall 4577036068jpg2Two boys in long sleeves were walking by a brick wall 4577036068jpg3Two children are in front of a brick structure,A boy standing,neutral
283611810jpg0A man in a black shirt holding an empty glass and wearing a watch on his left wrist sits next to a man with glasses who is wearing a green shirt with a logo on the front 283611810jpg2Two men converse with each other in a furnished room 283611810jpg3Two men speak in a club with green curtains 283611810jpg4Two men sitting on chairs and talking,Men drinking,entailment
1776981714jpg0Two girls are walking along the street and talking 1776981714jpg2Two women walking down the street 1776981714jpg3Two women walk down the street 1776981714jpg4Two women walk down a street,Women walking in front of a door,neutral
3953235262jpg0A woman wearing a blue dress that reveals her abdomen is holding a sledgehammer in the forest 3953235262jpg2A brunette woman in a blue satin costume holds a sledgehammer in the middle of the woods 3953235262jpg3A lady dressed in a costume is posing with an axe in the middle of the woods 3953235262jpg4Lone woman in blue dress holding an ax in the peaceful forest,A woman standing,entailment
2554546648jpg0A young man playing an electric guitar while sitting on the sidewalk 2554546648jpg1A guitarist plays for money on the street corner while sitting 2554546648jpg3A man in a red shirt and black vest is playing the guitar 2554546648jpg4A man playing music for money,A man strumming an instrument,entailment
137453681jpg0A group of young adolescents in yellow shirts play with colored food 137453681jpg2Students are taking part in a food day at their school 137453681jpg3Youngsters are being served green eggs and ham 137453681jpg4A group of people are painting eggs,Children working on a project,entailment
50797765jpg1A man in jean overalls and a red shirt is making giant bubbles for the passersby 50797765jpg2A man in overalls is blowing giant bubbles in a crowd at a park 50797765jpg3A person in blue overalls makes a very large bubble 50797765jpg4A man blows a giant bubble for a crowd of people,A man stands,entailment
1794098993jpg1Children dressed in Halloween costumes are enjoying a performance 1794098993jpg2Trick or treaters are sitting on the side of a porch 1794098993jpg3Several kinds and adults sit on a porch at night 1794098993jpg4Four little kids in cute outfits sitting down,Children watching an event,entailment
3444982197jpg0A man in a purple shirt is looking at a man in a black shirt who is pulling a funny face 3444982197jpg1A man in a purple shirt looking at a man in a black shirt making a silly face 3444982197jpg3Man making kissing face for the camera while another man looks on 3444982197jpg4A man watching another man do a kissing pose,Men sit,neutral
113032513jpg0Blond child with large black coat multicolored scarf and knit hat standing in front of a window 113032513jpg2A younger boy is wearing a striped scarf and stocking cap 113032513jpg3A child standing outside in a matching cap and scarf 113032513jpg4Young boy is dressed for cold weather,Child has a sad look on his face,neutral
4512406110jpg0A group of teenage girls dressed in their red school uniforms holding their bookbags and walking down a busy street 4512406110jpg1Four girls in red uniforms consisting of red sweaters and red skirts are walking down the street 4512406110jpg3Four girls wearing red uniforms are walking down the street 4512406110jpg4Group of schoolgirls walk home from class,Girls walking on a sidewalk,entailment
4980795412jpg0Several people are at a street corner by a building with curved windows a man with a green shirt a darkhaired woman and an embracing couple 4980795412jpg1A man wearing a green shirt and carrying a shopping bag is reading the newspaper on a city corner while a woman looks on 4980795412jpg2Some people are standing at a busy intersection waiting to cross the street 4980795412jpg4A girl in a skirt hugging a boy,Customers standing,neutral
2051194177jpg0A golden retriever is coming out of the water carrying a stick in its mouth 2051194177jpg1A big tan dog running through the shallow water with a stick in his mouth 2051194177jpg2A tan dog is running through shallow water with a stick in its mouth 2051194177jpg4A dog runs through the water while holding a stick in its mouth,A dog walking,neutral
4515995064jpg0Two younger women one holding a small blond girl on her lap watch as an elderly woman plays Chinese checkers against an opponent in a blue shirt whose back is to the camera 4515995064jpg1Four adults of different ages sit around a table playing Chinese Checkers while a young child sits on the lap of one of the ladies 4515995064jpg3Four females and a male play Chinese checkers in someones home 4515995064jpg4Four people and a child playing some kind of game,A group playing a board game,entailment
4000008650jpg0A lady playing a cello wearing a gold skirt with a green tuba player in front of her 4000008650jpg2A woman plays the tuba and another plays the cello on the street 4000008650jpg3Two women walk through the streets playing a tuba and a cello 4000008650jpg4An Irish Band plays down a road somewhere,Another woman holding an instrument,entailment
3726076549jpg1A boy in jeans black tshirt and blue cap on a bike leaps over steps 3726076549jpg2This man has balanced his bicycle on a handrail 3726076549jpg3A teenager performs a railgrind on his bicycle 3726076549jpg4Man sliding down stair handrails on a bike,An Asian man rides his bike,neutral
1855352188jpg0A woman and her son walk down a long leafstrewn path while two people ride their horses in the opposite direction 1855352188jpg2Woman and child walking on a path covered in leaves while two people on horses come towards them 1855352188jpg3A mother and her son walk down a scenic path while two men on horseback approach them 1855352188jpg4Two people on horseback approach a woman and small child walking on a trail,A woman walks on a leaflined sidewalk,contradiction
3057770908jpg1A little girl in blue is smiling whilst playing on a rope swing 3057770908jpg2A girl in blue hanging on to a vine in a forest 3057770908jpg3A young girl in shorts is swinging on a vine 3057770908jpg4Young girl hanging on a vine,A child swinging,entailment
1148238960jpg0People on bicycles waiting at an intersection 1148238960jpg1Bicyclists are standing at an intersection 1148238960jpg2Bicyclists waiting at an intersection 1148238960jpg3People waiting at a light on bikes,Bikers stop,entailment
4468388551jpg0A man dressed up in costume as a soldier getting prepared for battle 4468388551jpg1A reenactment actor in a white shirt brandishing two flintlocks 4468388551jpg2A man dressed in a frontier uniform is holding a rifle 4468388551jpg4A man dressed as a soldier carrying guns,A man with a hat walking,neutral
2805101709jpg0A girl wearing a dress holds on to both rails of the climbing frame 2805101709jpg1A young girl hanging from a jungle gym 2805101709jpg3Girl in dress hanging on orange rails 2805101709jpg4A girl playing on a playground,A blond child climbing,entailment
4160524549jpg1People either going to or leaving some kind of event 4160524549jpg2Five people in a race are walking next to each other 4160524549jpg3A group of people in orange walking in an event 4160524549jpg4People walking in a race on a cold day,Two women walk,neutral
2924884815jpg1Two girls dressed in blue with a crowd in the background 2924884815jpg2Two girls with brown hair and blue shirts are clapping 2924884815jpg3Two laughing girls sit together and one of them claps 2924884815jpg4Two girls laughing within a crowd,Children standing in a crowd,entailment
2649056692jpg1A baby boy is sitting on a beige chair next to a stuffed SpongeBob SquarePants 2649056692jpg2A baby is sitting in a chair with a stuffed SpongeBob SquarePants toy 2649056692jpg3Baby sitting in chair with stuffed SpongeBob doll 2649056692jpg4A child sitting with a stuffed toy on a couch,A toddler sitting,entailment
3381788544jpg0A group of Asian women in sports attire and one woman in the center is wearing a baseball cap 3381788544jpg1Four teenagers in dark clothes looking in various directions 3381788544jpg2There are several Asian people one wearing a baseball cap 3381788544jpg4Two girls laugh while other girls look on,A group of women standing together,neutral
4708245188jpg1A woman with long hair and a black shirt washes the dishes 4708245188jpg2A Hispanic woman is washing her dishes with a sponge 4708245188jpg3A woman washes dishes in her kitchen 4708245188jpg4A lady in black washing dishes,A woman standing,entailment
3432730942jpg0Two people look at two red motorcycles in a place where there are religious murals on the wall 3432730942jpg1Two people dressed in leather are standing beside their motorcycles 3432730942jpg3Two men getting ready to take a motorcycle ride 3432730942jpg4Two motorcycles and their riders,Men park their bikes,entailment
469386480jpg0A woman is using her cellphone while a group of people with guitars stands behind her 469386480jpg1A woman and man playing guitar while a brownhaired woman speaks on the phone 469386480jpg3A woman in a hat plays the guitar next to a woman talking on the phone 469386480jpg4A woman on a phone standing next to a group of musicians,A girl plays an instrument,contradiction
5163992452jpg0Two women wearing colorful skirts and tshirts are dancing in a dirt clearing in the center of a circle of other women who are clapping 5163992452jpg1Two African women wearing purple and lime green skirts are dancing in within a circle of clapping women in similar ensembles 5163992452jpg2Black women in bright skirts and tops are dancing 5163992452jpg3A group of village women gathered in dance,Spectators watching women,neutral
3468275336jpg0A bride throwing her bouquet up in the air behind her towards a group of ladies 3468275336jpg1A new bride dressed in white throws a bouquet to waiting females behind her 3468275336jpg3A bride throws her flowers over her head to a waiting crowd 3468275336jpg4A bride tossing her bouquet to a group of women,A partner standing,entailment
135436842jpg0Man in wheelchair is assisted in boarding the subway by a services employee 135436842jpg1A subway employee is helping a man in a wheelchair onto the subway 135436842jpg2Worker loading handicapped man in wheelchair onto a train 135436842jpg3A man is loaded on to a train in a wheelchair,A man pushing a cart,neutral
6296342997jpg1An old man strokes his beard while a woman rubs her eyes 6296342997jpg2A man and a woman beneath a shade tree saying a prayer 6296342997jpg3Two people a man and a woman are sitting outside 6296342997jpg4A man is shocked as he looks at something,A couple laid on the ground,contradiction
3197791645jpg0In pool surrounded by plants one smiling girl with a bucket splashes another girl 3197791645jpg1The girls are playing in the pool and splashing each other with water 3197791645jpg2A girl is throwing a bucket of water at another girl in a pool 3197791645jpg4One girl throws water on another in a pool,A girl dumps water on another girl,entailment
2463394631jpg0A middleaged man in a camouflage sweatshirt falls to his knees and holds out his hat 2463394631jpg1A homeless man is kneeling in the street and begging for money 2463394631jpg3A man wearing camouflage is down on all fours 2463394631jpg4A man in camouflage kneels on the floor,A man bending over,entailment
3179223972jpg0A blond little boy smiling inside a car and wearing an Elmo shirt 3179223972jpg1A blond child with blue eyes and an Elmo shirt sitting in a car 3179223972jpg2A happy child with an Elmo shirt in the back of a car 3179223972jpg4Little boy with bright blue eyes smiling,A baby posing for a picture,neutral
5733209542jpg0As photographers onlookers and referee observe two men in fighting gloves and headgear are shown in stop motion photography mid fight and in midair 5733209542jpg2Two men are wrestling and are in midair while the referee and spectators observe 5733209542jpg3Two men wresting on a mat in front of a crowd and an officiator 5733209542jpg4Two men wrestling,Men engaged in a wrestling match,entailment
4604151896jpg1A man wearing a yellow jacket meets with a woman by the street to have a conversation 4604151896jpg2A woman in a striped shirt looking at a man in a yellow and blue coat 4604151896jpg3A man in a yellow and blue track jacket asking a woman for help 4604151896jpg4A man in a striped shirt is looking down at something,A man talking,entailment
4717017885jpg0A Christian man in a vest that states Repent of Sin Turn to Christ is holding a sign in a busy crowd in a boardwalk that states Jesus saves from Hell 4717017885jpg2A man holds up a religious sign in a large crowd of pedestrians 4717017885jpg3A man is standing in a crowd holding up a sign 4717017885jpg4A religious protester holding a sign,A black man holds signs on a city street,neutral
3009542570jpg0A football game amongst young boys one team has maroon uniforms and you see about five of them and other team has white and blue uniforms and you see only one of them crowd of watchers sitting on sidelines in the background 3009542570jpg1A group of young boys playing football in full pads and uniforms 3009542570jpg3Junior High football players line up for the next play 3009542570jpg4The essence of nothingness,Kids getting ready,entailment
4814308155jpg0A group of people are standing in front of a long table and chairs that have laptops set up on them 4814308155jpg1People are sitting and standing at the back of a large room filled with screens and lights setup 4814308155jpg2A group works in the background of a stadium at a small theater 4814308155jpg4People setting up the stage for a how,Some Asians gather,neutral
2456615908jpg0A black dog carries a bird in its mouth as it jumps over a fence 2456615908jpg1The black dog is jumping over a fence with a bird in its mouth 2456615908jpg2A black dog jumping a wire fence with a dead bird in his mouth 2456615908jpg3A dog trying to jump a wire fence with something in his mouth,A dog holding an animal in its mouth,entailment
3046312861jpg0Young gymnast holding onto a horizontal poll with someone else holding her left arm 3046312861jpg1A gymnast from Georgia trains on the unparalleled bars with her coach or trainer 3046312861jpg3A female gymnast in black and red being coached on bar skills 3046312861jpg4Female gymnast and coach training on the uneven bars,A child training,entailment
2305869802jpg1A man wearing tan pants and blue shirt is sitting on a sidewalk resting 2305869802jpg2A man in blue shirt falling asleep by a bike in front of red bricks 2305869802jpg3A grayhaired man is sitting outside talking on the phone 2305869802jpg4Older man in blue shirt rest on a bench,Man leaning on a wall,contradiction
2101128963jpg0A Philadelphia Phillie pitcher on the pitchers mound with his left leg up behind him 2101128963jpg1A baseball is recoiling from an action taken on a treated field watched by others 2101128963jpg3A baseball player on a playing field springs into action 2101128963jpg4A baseball player standing on the mound,A baseball player has just thrown the ball,entailment
2752329719jpg0Two people sit on a well kept stone path that overlooks a large body of water 2752329719jpg2Couple sitting on chairs by a stone wall overlooking the ocean 2752329719jpg3Two adults sitting in chairs overlooking the ocean 2752329719jpg4A couple sit on a patio overlooking the ocean,A couple enjoying the view,entailment
6532234215jpg1Female musician pauses her guitar playing to enjoy a moment during a performance 6532234215jpg2Woman expressively playing an electric guitar in front of a microphone 6532234215jpg3A female performer sings and plays the guitar in front of a microphone 6532234215jpg4A female musician with guitar is singing,A singer holding an instrument,entailment
2664994682jpg1People on a sidewalk looking into shop windows while other people just keep walking 2664994682jpg2Several people are window shopping from the sidewalk 2664994682jpg3An old street with some people windowshopping 2664994682jpg4People on a city street window shopping,Shoppers walk,entailment
3016178284jpg0A boy wearing full riding gear is riding his bike down a paved road 3016178284jpg1A child wearing a bicycle helmet and uniform is riding a bike 3016178284jpg3Boy in a helmet riding his bike in a marathon 3016178284jpg4A cyclist riding a bicycle on a road,A man rides on a street,entailment
3292016893jpg1The small golden dog is attempting to take a furry object from a larger lookalike 3292016893jpg2An adult golden retriever and a puppy are playing tugofwar with a brown toy 3292016893jpg3A big dog and a smaller dog fight over a piece of fabric 3292016893jpg4An older dog and a younger one playing with a toy,A dog tries to get a stuffed animal,neutral
4720874231jpg1Four people canoe down a river in an old canoe that sits low in the water 4720874231jpg2Four men paddling down a tree lined river 4720874231jpg3Four men are riding on a boat in murky water 4720874231jpg4Three men on a dirty river,A group sits,entailment
449687289jpg0A girl in a blue shirt playing her electric guitar on stage 449687289jpg2A woman is standing on stage playing the guitar 449687289jpg3A girl playing an electric guitar 449687289jpg4A woman is playing a guitar,A performer singing,neutral
3014986976jpg0Outdoor area crowded with Jeeps packed with people seen from behind 3014986976jpg1A large group of people all driving Jeeps down a two lane path 3014986976jpg2Many people are in a line of traffic and all are in Jeeps 3014986976jpg4Many villages in Jeeps fill a rural roadway,A bunch of people sit,neutral
1473250020jpg0A man who is wearing only shorts and shoes is standing on rocks with the water below him 1473250020jpg2A man is standing by rocks and water and is holding a stick 1473250020jpg3The man is standing by a creek in blue flannel shorts 1473250020jpg4A boy stands on a rock in a creek holding a stick,A man looking into a stream,neutral
4018837343jpg1Two girls sitting in brown chairs with beverages on the table 4018837343jpg2Two women sitting at a kitchen breakfast bar 4018837343jpg3Two women in a chair sitting at a counter 4018837343jpg4Two girls hang out in a kitchen,Woman turning her head,neutral
4556218676jpg1A man interacting with his daughter at a shopping center 4556218676jpg2A Chinese family are shopping in the mall together 4556218676jpg3Asian families taking a break from life 4556218676jpg4Two kids with adults at a table,A little girl holding up two fingers on her right hand,neutral
4077607563jpg0A Vietnamese man driving a tractor through a dirt ravine while a woman rides on the back 4077607563jpg1A man and a woman on a tractor the man is driving while the woman rides in the back 4077607563jpg2Two people ride in vehicle between mud huts with rice paddies in the background 4077607563jpg3Southeast Asian couple riding on a tractor through a beach landscape,Women hauling baskets,contradiction
86350713jpg1A lady attired in an apron stands over a kettle preparing food while patrons sit chat and dine in the background 86350713jpg2Woman with white apron cooks food large group of people sitting at tables behind her 86350713jpg3A Hispanic woman is using an outdoors wok to cook 86350713jpg4An Asian woman is cooking in an outdoor kitchen,A man sitting,neutral
3555231025jpg0A small girl wearing a pink top and jeans stands on a field with others in the background 3555231025jpg1A small whiteskinned girl in a pink top and jeans stands on a soccer field 3555231025jpg2A young girl in blue jeans and a red shirt is in the green grass 3555231025jpg3Girl in pink top dancing in a field,A child smiles,neutral
1776981714jpg1Two Asian women walking in front of a green door 1776981714jpg2Two women walking down the street 1776981714jpg3Two women walk down the street 1776981714jpg4Two women walk down a street,Two girls talking,neutral
2845084079jpg0A smiling woman in a white yellow and orange Adidas jackets speaks into reporters microphones 2845084079jpg1A group of four in raincoats being stop by larger group of people who are asking them questions 2845084079jpg2An Asian athlete in a bright jacket is questioned by numerous reporters wearing rain jackets 2845084079jpg4An Asian woman takes questions from reporters,A man interviews a man,contradiction
5385135432jpg0This is an all male drum and bagpipe band enjoying their music on a paved area in front of a blue tent 5385135432jpg1Men in Scottish garb walk down the street three playing drums and another playing the bagpipes 5385135432jpg2Five people in tartan kilts play drums and a bagpipe in what appears to be a parade 5385135432jpg4A street band of males playing drums,Men stand,contradiction
6720912181jpg0A man clad in a green blue and white shirt and black shirts bearing the number 225 on his shirt jogs along a path lined with grasses and greenery 6720912181jpg2This man is fit and well toned running enthusiast 6720912181jpg3A man is running with a Perrier sponsored shirt 6720912181jpg4A very fit man runs in a race,A runner running,entailment
4960200748jpg0A guy midair on a bike in a grassy area with a blue tent in the background as well as a semi cloudy blue sky 4960200748jpg1A man is midair performing a trick on his bike against a cloudy blue sky 4960200748jpg3A man is performing tricks with his superbike 4960200748jpg4A bike rider is doing performance tricks,Man jumping,neutral
739944535jpg1Boat rowing along a tranquil river flowing through reeds 739944535jpg2A group of boaters boating down a winding waterway 739944535jpg3A small boat being rowed down a river 739944535jpg4Three birds flying across a lake,Seagulls fly,neutral
2981475527jpg1Women in the fields working in a farm planting rice seeds 2981475527jpg2Six women in muddy water trying to find food 2981475527jpg3Six women are standing in a rice paddy 2981475527jpg4Workers standing in a rice paddy,A group converses with another,neutral
3099865313jpg0Wearing a longsleeved white shirt gray pants and sandals a man stands next to a makeshift wood cooking hut complete with smoke filled cylinder 3099865313jpg1A man dressed in a gray shortsleeved shirt and dark colored pants is waiting on food as smoke rises from a drum 3099865313jpg3There is a man standing outside a shack with some sort of a primitive looking grill thats smoking 3099865313jpg4A man starting a small fire in what appears to be a cooking pot or stove,A man stands in front of a structure,entailment
5321569042jpg1A strong woman in a blue shirt is lifting weights with a machine 5321569042jpg2A woman with tattoos on both arms working out 5321569042jpg3Lady in blue exercising in a gym 5321569042jpg4Tattooed woman lifting weights,A woman sitting on a bench,neutral
4510479045jpg0A father is carrying his son on his shoulders as the son makes a funny face 4510479045jpg1A yawning little boy in a red shirt sits on a large mans shoulders 4510479045jpg3A small child is yawning while hoisted on the back of a man 4510479045jpg4A young boy riding on the shoulders of a man outdoors,A parent with his son walking,neutral
2374319960jpg1A blond woman in an apron with cherries on it is spinning a pot on a potters wheel 2374319960jpg2A woman in a white Tshirt and red pepper apron working at a potters wheel 2374319960jpg3A woman is making pottery using her potters wheel 2374319960jpg4A woman is forming clay on a pottery well,A woman kneels on the floor,contradiction
4764136953jpg1Zooey Deschanel walks towards a microphone carrying a tambourine 4764136953jpg2Two people a man and a woman are on a stage at a band 4764136953jpg3Two musicians on stage in front of a microphone stand 4764136953jpg4The band prepares for the next song,A man with a guitar stands,neutral
2085301572jpg0A woman in a fedora with a striped knapsack is walking in front of a brick wall crosses and an arch 2085301572jpg2A woman wearing a red skirt is walking beside a stone wall 2085301572jpg3An old lady with a red skirt and hat is walking in the sun 2085301572jpg4A traveler is walking down a road,A woman stands,contradiction
4373864499jpg0A male snowboarder in an orange sweatshirt is doing a trick on a table at the mountain 4373864499jpg1A male snowboarder wearing orange and blue standing atop a blue table at a ski resort 4373864499jpg2A man in an orange jacket performing snowboarding tricks at a ski resort 4373864499jpg3A man is snowboarding over a snowcovered table,A snowboarder slides,entailment
15019062jpg0A woman with a chain around her neck leans before a small girl playing a game of Jenga while others watch on 15019062jpg1Man in straight jacket trying to get loose standing in front of child with Jenga blocks 15019062jpg2Person escapes straitjacket and chains while a child looks on 15019062jpg3Man escaping a straitjacket while many people watch,Group gathered,entailment
457922852jpg0A lady sitting in a dark room with a little light that has a variety of fruit in different sizes of square baskets 457922852jpg1A fruit vendor rests while awaiting customers 457922852jpg3A man is sitting outside next to fruit 457922852jpg4A fruit vendor sits alone in the dark,A street vendor waiting for customers,neutral
1683444418jpg0A man in a camouflage tank top standing next to a man in a gray tshirt with a fountain in the background 1683444418jpg1Two men standing in front of a huge fountain with several background people 1683444418jpg3Two men are posing for a photograph in front of a fountain in a city 1683444418jpg4Two men are standing in front of a fountain smiling,Men sit,contradiction
2782480767jpg0A young girl in a swimming pool is coming up for air after being underwater 2782480767jpg2A girl is about to emerge from a swimming pool 2782480767jpg3A girl holds her breath underwater in a pool 2782480767jpg4A girl underwater in a pool,A child swimming under the water,entailment
2635023078jpg0Two guys stand outside of a building that has been spray painted with words 2635023078jpg1Two young men in jeans and dark jackets standing in front of a building 2635023078jpg2Two young men in black jackets hanging out by a graffitied wall 2635023078jpg3Two men stand near a wall that has writing painted on it,Two men drink beer,contradiction
3525074413jpg0Climbers dressed in warm clothing are at the base of a small mountain 3525074413jpg2Four hikers dressed in black and yellow attempt a massive mountain 3525074413jpg3Hikers walk along some tough terrain 3525074413jpg4People hiking at the mountain,Men with backpacks walk,neutral
2726301121jpg0A blond woman with a tattoo of on an angel on her arm walking down the street a concrete wall in the background 2726301121jpg1A blondhaired girl wears a tanktop that says Thank You and sports a large tattoo 2726301121jpg3The woman in the tank top has a tattoo on her arm 2726301121jpg4Girl in black tshirt looks on,A woman stands near a wall,neutral
2944647707jpg0Two men one with a broom and another with a shovel are clearing garbage from the street 2944647707jpg1Two workers in blue shirts and black boot cleaning a bunch of garbage off of a street 2944647707jpg3Two men with blue shirts on cleaning debris off of a road 2944647707jpg4Workers clean trash off the street,Men sweeping,entailment
3462165890jpg0A girl with a white backpack is standing and smaller children are sitting in a row on the ground 3462165890jpg1A woman in blue jeans is standing in front of a group of children beside a stone built house 3462165890jpg3Many children and some parents are waiting near a decorated castle 3462165890jpg4A lady stands on the street surrounded by school children,Children gathered,entailment
2075041394jpg0A white dog is walking through the leafy grass while a brown dog is about to bite it 2075041394jpg2A tan dog chases a white dog through the leafy grass 2075041394jpg3Two little dogs run through the leaves 2075041394jpg4A brown dog chasing a white dog,Brown dog playing with a stick,neutral
2666307991jpg1There are three men wearing dress clothes and standing around 2666307991jpg2Three males in collared shirts and ties celebrating 2666307991jpg3Three well dressed guys enjoying a social event 2666307991jpg4Three young men dancing at a party and drinking,Men holding a bottle,neutral
2955022652jpg1Two women are eating at a table with a white tablecloth 2955022652jpg2Two women sitting at a table and eating oranges 2955022652jpg3Two girls at a restaurant are eating 2955022652jpg4Two women in a restaurant,Two women pose for a picture,neutral
4789705901jpg0An Asian toddler has fallen asleep on her mothers shoulder 4789705901jpg2A child sleeps while being held by her mother 4789705901jpg3A young mother carrying her sleeping daughter 4789705901jpg4A baby girl is asleep on someones shoulder,An Asian woman holding a woman,contradiction
188004244jpg0A crowd of people are clapping their hands at a concert and some are wearing blue wristbands 188004244jpg1A band performs on stage while the crowd raises their hands and clap 188004244jpg3A group of young people are watching a band perform 188004244jpg4A crowd claps at a Buzzcocks concert,A group cheering,entailment
3103264875jpg0A white dog with brown ears runs on the green grass with an orange dog toy 3103264875jpg1A dog runs through the grass with its tongue hanging out 3103264875jpg3A dog carries an orange toy in its mouth 3103264875jpg4A dog running with his tongue out,Dog with collar walks,contradiction
502529086jpg0A man with gray hair and a bear sits in a chair on the street with a guitar by his side 502529086jpg1An old man sits outside with his guitar watching an younger generation pass by 502529086jpg2An elderly man sitting outside on a chair with a guitar next to him 502529086jpg3A man sits in a chair watching people stroll by,Man playing instrument on a street,contradiction
2347570082jpg0Two police officers in yellow reflective jackets are standing in a shopping zone having a conversation 2347570082jpg1Two police officers in bright yellow uniforms are standing and talking to one another 2347570082jpg2Two police officers in yellow jackets stand on a city street 2347570082jpg4Two English police officers talking and laughing,Policemen talking,entailment
4682822726jpg1The man in black tries to amuse the lady in white by picking his nose 4682822726jpg2The man in the white belt and sunglasses is holding the girls hand 4682822726jpg3A man is making his girlfriend laugh by playing with his nose 4682822726jpg4A man laughing outside wearing sunglasses,Man talking,neutral
4078132452jpg0A drum furiously hammers out notes on his instruments as he plays on stage 4078132452jpg2A bearded man wearing glasses and a jersey is drumming at a trap set 4078132452jpg3A drummer in a black sleeveless shirt playing on his drum set 4078132452jpg4Sweaty drummer in a Celtics jersey playing the drums,A musician takes stage,entailment
2795287622jpg0A young girl in a pink and yellow bathing suit jumps from a diving board into a pool 2795287622jpg1A little girl is jumping off the diving board into a pool 2795287622jpg2A girl jumps off of a diving board into a pool 2795287622jpg3A girl jumping from a diving board into a pool,A child jumping into a swimming pool,entailment
3180806542jpg1A snowboarder is silhouetted against the sun as they leave the ground 3180806542jpg2A person snowboarding in the late afternoon sun 3180806542jpg3The snowboarder jumps off a snow covered hill 3180806542jpg4A snowboarder jumps off the snow,A snowboarder flew,entailment
4433290741jpg0Black man wearing an orange sign sitting on a stool on a sidewalk next to McDonalds 4433290741jpg1A man on the street is wearing a sign that reads OURO 4433290741jpg2Person wearing a sign on the sidewalk that says OURO 4433290741jpg4A man sits outside with a sign on his back,A man advertising,entailment
4242755429jpg1A man is laying on the ground next to a bull and another man is running towards him 4242755429jpg2One man runs towards a bull while another man lies dirt to the same bulls side 4242755429jpg3A man runs toward another man who has fallen during a rodeo competition 4242755429jpg4Two men trying to man handle a bull by rope,A clown runs,neutral
4914567687jpg0A man wearing a blue ball cap is walking past the Eden Farm store at night 4914567687jpg2Eden Farm Groceries offers free delivery 4914567687jpg3A man walking in front of a store 4914567687jpg4A store is open at nighttime,Someone walks,entailment
778885185jpg0A brown dog is chasing a tattered soccer ball across a low cut field 778885185jpg2A brown dog chases a tattered ball around the yard 778885185jpg3The tan dog is chasing a ball 778885185jpg4Tan dog chasing a ball,Dog playing with a white ball,entailment
